item_id,title,current_tags,suggested_add_tags,suggested_folder,suggested_correspondent,confidence,reason,source_query
36Z1RvCZu9X-3QcGfXEv779-nBbz8AA1G3u-54j2kMx5Vay,The Princeton Encyclopedia of the World Economy 3.pdf,,contract;insurance,,,0.70,matched contract/dogovor search; matched insurance/policy search,"!exist:folder; content:""contract""; content:""policy""; inbox:yes"
9PXABCpngpY-J5Z9pMJBVyz-z1btU58o8gu-uvd2izJbw1X,The Princeton Encyclopedia of the World Economy 4.pdf,,bank;insurance,,,0.70,matched bank statement search; matched insurance/policy search,"!exist:folder; content:""policy""; content:""statement""; inbox:yes"
24LMofhXFkk-FjYo98pz5uP-QdiyYYdn6dz-wmxL47vFMHT,The Principles of Banking by Moorad Choudhry.pdf,,bank;banking;contract;insurance;invoice;receipt;telecom,,A1,0.85,matched bank statement search; matched contract/dogovor search; matched insurance/policy search; matched invoice/faktura search; matched obvious A1 signal; matched obvious UniCredit signal; matched receipt/kasov search,"!exist:folder; content:""A1""; content:""UniCredit""; content:""contract""; content:""invoice""; content:""policy""; content:""receipt""; content:""statement""; inbox:yes"
ERHrSjvB1yn-CW9FgUtVsJT-jz2ZqMDR1sn-87eFqyipUf1,The process of delegation.pdf,,bank;insurance,,,0.70,matched bank statement search; matched insurance/policy search,"!exist:folder; content:""policy""; content:""statement""; inbox:yes"
5CCnFyg4cbG-wj6EuHZuZJo-krCapJS7PAe-rfM3CJ75T7x,The Question of Apriorism.pdf,,bank;insurance,,,0.70,matched bank statement search; matched insurance/policy search,"!exist:folder; content:""policy""; content:""statement""; inbox:yes"
93jcNUctaZX-Z6MY192wTLa-QmickR9hgoh-2mkNpdBQHhf,The SAP Materials Management Handbook.pdf,,bank;contract;insurance;invoice;receipt,,,0.70,matched bank statement search; matched contract/dogovor search; matched insurance/policy search; matched invoice/faktura search; matched receipt/kasov search,"!exist:folder; content:""contract""; content:""invoice""; content:""policy""; content:""receipt""; content:""statement""; inbox:yes"
6CaiAJEZQJM-h4vH8hs4VxL-oBwYHPo5uor-dezhSUFsEbZ,The secrets of economic indicators.pdf,,bank;contract;insurance;receipt,,,0.70,matched bank statement search; matched contract/dogovor search; matched insurance/policy search; matched receipt/kasov search,"!exist:folder; content:""contract""; content:""policy""; content:""receipt""; content:""statement""; inbox:yes"
8ikP3smLDj2-Fhb2aFN4GhH-X8bBYgR7jYk-8fYX7ty6oUk,The Secrets to Workshop Success.pdf,,contract;insurance,,,0.70,matched contract/dogovor search; matched insurance/policy search,"!exist:folder; content:""contract""; content:""policy""; inbox:yes"
GzCTmohZ1L6-jJwNWjYkqWG-FbDHUcMp2Eb-LHRr88FC23,The Seven Deadly Sins of Employment.pdf,,bank;contract;insurance;receipt,,,0.70,matched bank statement search; matched contract/dogovor search; matched insurance/policy search; matched receipt/kasov search,"!exist:folder; content:""contract""; content:""policy""; content:""receipt""; content:""statement""; inbox:yes"
33kMaxpx7rs-sGzGWPCKrtJ-4W86GDkfKLX-osyhqYuJ5qN,"The Tyranny of Experts - Economists, Dictators, and the Forgotten Rights of the Poor.pdf",,bank;contract;insurance,,,0.70,matched bank statement search; matched contract/dogovor search; matched insurance/policy search,"!exist:folder; content:""contract""; content:""policy""; content:""statement""; inbox:yes"
CNcKRpgDNUK-mXxWpr2T22h-X6LU1s21Zmh-wHqrPcKnik5,The ‘Duty of Care’ Management Approach_ Part 1.pdf,,bank;contract;insurance;invoice,,,0.70,matched bank statement search; matched contract/dogovor search; matched insurance/policy search; matched invoice/faktura search,"!exist:folder; content:""contract""; content:""invoice""; content:""policy""; content:""statement""; inbox:yes"
4NCfy9NYKAE-rUqxQQ4JayS-aZjNoqgDiaE-EvA7UNdee7q,The “Managing You” Workbook.pdf,,bank;telecom,,A1,0.85,matched bank statement search; matched obvious A1 signal,"!exist:folder; content:""A1""; content:""statement""; inbox:yes"
3gGCuG6vFaW-VRqR9AqEDjS-9BgRUh3hU3x-bMM2jokZaZz,The-new-world-order-ralph-epperson-pdf-a.pdf,,bank;contract;insurance;receipt,,,0.70,matched bank statement search; matched contract/dogovor search; matched insurance/policy search; matched receipt/kasov search,"!exist:folder; content:""contract""; content:""policy""; content:""receipt""; content:""statement""; inbox:yes"
7XF3dcRZi3F-cqYTcWKjETd-mhD3nwHpwTN-jC6fQmreaL,The-Science-of-Getting-Rich.pdf,,bank,,,0.65,matched bank statement search,"!exist:folder; content:""statement""; inbox:yes"
9rt56p77sFr-dFKpJ3RzMEN-U6XD85stXsF-MrP4bJS1udK,The-Theory-of-Economic-Growth.pdf,,bank;contract;insurance;telecom,,A1,0.85,matched bank statement search; matched contract/dogovor search; matched insurance/policy search; matched obvious A1 signal,"!exist:folder; content:""A1""; content:""contract""; content:""policy""; content:""statement""; inbox:yes"
BDCwFfBhFZP-ULLpYnV3h3k-fWoMbCjzrTb-cYwNXTP8oGN,the-world-of-modigliani-and-miller.pdf,,insurance;receipt,,,0.70,matched insurance/policy search; matched receipt/kasov search,"!exist:folder; content:""policy""; content:""receipt""; inbox:yes"
JCm54qfbmUx-ZrwBBPYKpJj-n1Pj5ppdXy1-iC5SYgPW7Yq,the_future_of_banking.pdf,,bank;contract;insurance,,,0.70,matched bank statement search; matched contract/dogovor search; matched insurance/policy search,"!exist:folder; content:""contract""; content:""policy""; content:""statement""; inbox:yes"
6hRFHKANjE4-Dj7JKpoBWdw-gZiF9L1Rn3Z-56w6FdGn9Q5,TheHealingPowerofWater.pdf,,bank;contract,,,0.70,matched bank statement search; matched contract/dogovor search,"!exist:folder; content:""contract""; content:""statement""; inbox:yes"
J9F7vXHzXth-LP3ntGscXKi-j2mmCGuVWio-qf1cW8Nc8dC,Theorien der Internationalen Politischen Ökonomie.pdf,,bank;contract;insurance,,,0.70,matched bank statement search; matched contract/dogovor search; matched insurance/policy search,"!exist:folder; content:""contract""; content:""policy""; content:""statement""; inbox:yes"
5UHPpAiWJec-34raX221Bgt-afGzStJZCJK-6iqS2xgDM9,Theory and History.pdf,,bank;insurance;receipt,,,0.70,matched bank statement search; matched insurance/policy search; matched receipt/kasov search,"!exist:folder; content:""policy""; content:""receipt""; content:""statement""; inbox:yes"
9o8ZC1ALf1C-GMrVWaUjvL8-ZziYp7UBbZJ-vg47fwygvJg,Thornton13.pdf,,bank;insurance,,,0.70,matched bank statement search; matched insurance/policy search,"!exist:folder; content:""policy""; content:""statement""; inbox:yes"
FJqkktQkva5-goSYTUJWYbp-g8hyBjH5yrW-X98X5ByTpyn,Thornton16.pdf,,contract;insurance,,,0.70,matched contract/dogovor search; matched insurance/policy search,"!exist:folder; content:""contract""; content:""policy""; inbox:yes"
34Q2uhP6QQd-yuUojgRaDXj-UPLi8SEgUxZ-fPGsJyxtUuE,thornton17.pdf,,bank;insurance,,,0.70,matched bank statement search; matched insurance/policy search,"!exist:folder; content:""policy""; content:""statement""; inbox:yes"
G9B2CAU1qWX-k5a52AxGqTa-6V5cadHgtWG-xdZ3Y1Q6YCG,Too_Much_Government_Too_Much_Taxation_Fay.pdf,,bank;contract;insurance;invoice;receipt,,,0.70,matched bank statement search; matched contract/dogovor search; matched insurance/policy search; matched invoice/faktura search; matched receipt/kasov search,"!exist:folder; content:""contract""; content:""invoice""; content:""policy""; content:""receipt""; content:""statement""; inbox:yes"
99JHCAjyF6x-EQZHsTEApYg-Vq5zoHMYELY-BkPrNkcxAPF,Tools Supporting Better Implementation of Controls.pdf,,bank;contract;insurance;invoice;receipt,,,0.70,matched bank statement search; matched contract/dogovor search; matched insurance/policy search; matched invoice/faktura search; matched receipt/kasov search,"!exist:folder; content:""contract""; content:""invoice""; content:""policy""; content:""receipt""; content:""statement""; inbox:yes"
8ZHKu3WsCaE-8D7ptyqj9nC-smhHowS7xX5-BwSP27N7u7g,Tough Decisions.pdf,,insurance,,,0.70,matched insurance/policy search,"!exist:folder; content:""policy""; inbox:yes"
HpKWVuAFTAx-tV9ysEVxAJS-VvfuR9XVR8f-ikqAFkroYEq,Towards A New Intl Monetary Order.pdf,,bank;contract;insurance;receipt,,,0.70,matched bank statement search; matched contract/dogovor search; matched insurance/policy search; matched receipt/kasov search,"!exist:folder; content:""contract""; content:""policy""; content:""receipt""; content:""statement""; inbox:yes"
cd7yPbe7oKS-oZmiEDHJZdK-FEFBaVuMqxj-5qtu1beEen,Tracy.pdf,,bank;contract;insurance;receipt,,,0.70,matched bank statement search; matched contract/dogovor search; matched insurance/policy search; matched receipt/kasov search,"!exist:folder; content:""contract""; content:""policy""; content:""receipt""; content:""statement""; inbox:yes"
AjXQh49mkHx-iw9LED8dXfr-ko6u4q1d2my-z1oPLfwWfTj,Training and Development.pdf,,bank;insurance;receipt,,,0.70,matched bank statement search; matched insurance/policy search; matched receipt/kasov search,"!exist:folder; content:""policy""; content:""receipt""; content:""statement""; inbox:yes"
FSgKGgRDJ18-2PN1GpJUpcz-qioxvJVy3rT-f4EM1MdJkov,triumph_of_gold_rist.pdf,,bank;contract;insurance,,,0.70,matched bank statement search; matched contract/dogovor search; matched insurance/policy search,"!exist:folder; content:""contract""; content:""policy""; content:""statement""; inbox:yes"
6jB3MvtgRGs-Wt3kZSNXQfv-JJv1kKa1ZZ6-YjoqEs5SXVG,ultimate.pdf,,bank,,,0.65,matched bank statement search,"!exist:folder; content:""statement""; inbox:yes"
BSSf8qUaP9K-3Mpss1v8Q71-tG8GZKoidoS-VPGqc3UX6X,Underground Economy.pdf,,contract;insurance;receipt,,,0.70,matched contract/dogovor search; matched insurance/policy search; matched receipt/kasov search,"!exist:folder; content:""contract""; content:""policy""; content:""receipt""; inbox:yes"
5fkygX6ATo2-5WL4gLrHS1z-dvCLn25cADB-1rVXPkHPV8i,Understanding Financial Performance.pdf,,bank;insurance;invoice,,,0.70,matched bank statement search; matched insurance/policy search; matched invoice/faktura search,"!exist:folder; content:""invoice""; content:""policy""; content:""statement""; inbox:yes"
Fc5TTLhHbAh-gC2YT4V24dS-zh9PYHYSb6u-c6pNuGi6jkc,Understanding Personality Types.pdf,,contract;insurance,,,0.70,matched contract/dogovor search; matched insurance/policy search,"!exist:folder; content:""contract""; content:""policy""; inbox:yes"
4SneVk2mig7-AHgG1LxADan-AYzmmpCTcCf-s39yJZuW3hC,Understanding The Modern Monetary System.pdf,,insurance;receipt,,,0.70,matched insurance/policy search; matched receipt/kasov search,"!exist:folder; content:""policy""; content:""receipt""; inbox:yes"
CwyA5eu1fPU-eucvFnyiw2a-zrCn8PHvBKA-7bWtWzSgKZK,Understanding the PMBOK Guide.pdf,,bank;contract,,,0.70,matched bank statement search; matched contract/dogovor search,"!exist:folder; content:""contract""; content:""statement""; inbox:yes"
EurwwfSXebz-oMADJ5Lo4Cw-9pMYGGMLU2v-2qALDXQhA8M,Understanding why Teams Underperform.pdf,,bank;contract;insurance,,,0.70,matched bank statement search; matched contract/dogovor search; matched insurance/policy search,"!exist:folder; content:""contract""; content:""policy""; content:""statement""; inbox:yes"
CFR7MVSnAy8-WZif9UnN5VD-3DTyd2yfxVr-yyJhGMSvAy3,Understanding-Us-Economic-Statistics-PDF.pdf,,bank;insurance,,,0.70,matched bank statement search; matched insurance/policy search,"!exist:folder; content:""policy""; content:""statement""; inbox:yes"
G9qvgnCkC9w-sRaYDVzwBgi-XtcsiCaXsf8-usbgaottxpB,Value in Capitalist Society.pdf,,bank;contract;insurance,,,0.70,matched bank statement search; matched contract/dogovor search; matched insurance/policy search,"!exist:folder; content:""contract""; content:""policy""; content:""statement""; inbox:yes"
Ak38UrgLMWL-36yet8jhuT1-5CR763Wkzii-tfNN9SsLLNL,valuemoney.pdf,,bank;contract;insurance;receipt,,,0.70,matched bank statement search; matched contract/dogovor search; matched insurance/policy search; matched receipt/kasov search,"!exist:folder; content:""contract""; content:""policy""; content:""receipt""; content:""statement""; inbox:yes"
5FPs9itFWS5-BJZKsesZKVM-X811VQB966V-njv5NNRm6D2,Values Based Leadership in Business Innovation.pdf,,bank;contract;insurance,,,0.70,matched bank statement search; matched contract/dogovor search; matched insurance/policy search,"!exist:folder; content:""contract""; content:""policy""; content:""statement""; inbox:yes"
wcGVYWjyBRF-HrxyqaB4KDe-sdDqKMfpzDD-2kyY51LvX8,Varian_ Inntermediate Microeconomics_7e.pdf,,bank;contract;insurance;receipt;telecom,,A1,0.85,matched bank statement search; matched contract/dogovor search; matched insurance/policy search; matched obvious A1 signal; matched receipt/kasov search,"!exist:folder; content:""A1""; content:""contract""; content:""policy""; content:""receipt""; content:""statement""; inbox:yes"
9Urb2GzKhpQ-vBCa1LDbd4P-J1kUxftdbwf-W2sxPKh6DA6,Visual Guide to Hedge Funds.pdf,,bank;contract;insurance,,,0.70,matched bank statement search; matched contract/dogovor search; matched insurance/policy search,"!exist:folder; content:""contract""; content:""policy""; content:""statement""; inbox:yes"
CtDGtKhD7Qg-QptvAwBCRgm-CamxLUBEfEo-PsFUg2vvwig,Voices from the Middle.pdf,,bank;contract;insurance,,,0.70,matched bank statement search; matched contract/dogovor search; matched insurance/policy search,"!exist:folder; content:""contract""; content:""policy""; content:""statement""; inbox:yes"
5r6Lz6oZoe4-T9fRfJbmXXq-mvy1jVuvVW2-Ryrdy4YVCtZ,vol2-no1-pjournalfinala_p91-p110.pdf,,bank;contract,,,0.70,matched bank statement search; matched contract/dogovor search,"!exist:folder; content:""contract""; content:""statement""; inbox:yes"
E14zGEEGWJY-FfaniECuFVX-y3QWp2JU4ow-W6f1Rs1NNgC,w10342.pdf,,bank;insurance,,,0.70,matched bank statement search; matched insurance/policy search,"!exist:folder; content:""policy""; content:""statement""; inbox:yes"
53DeR9Lje9U-WsqEtm6uGKw-DN93cWztvv6-o9Q6PbhBxpR,Wall St_How it works and for whom.pdf,,bank;contract;insurance;receipt;telecom,,A1,0.85,matched bank statement search; matched contract/dogovor search; matched insurance/policy search; matched obvious A1 signal; matched receipt/kasov search,"!exist:folder; content:""A1""; content:""contract""; content:""policy""; content:""receipt""; content:""statement""; inbox:yes"
FsqL9CBCE19-XMAMiMvd31p-L3x6EYbUKp8-HdJ4SH8bCUP,What is Free Market_MRothbard.pdf,,contract;insurance,,,0.70,matched contract/dogovor search; matched insurance/policy search,"!exist:folder; content:""contract""; content:""policy""; inbox:yes"
ArfP9GyxnRF-yXpR6HzGkwn-tgwnR99maXt-unjGACEoXan,Why+is+Fiscal+Policy+Often+Procyclical.pdf,,contract;insurance,,,0.70,matched contract/dogovor search; matched insurance/policy search,"!exist:folder; content:""contract""; content:""policy""; inbox:yes"
HYrfCUvbq4C-Cm4M6c9d4yr-ptUiArzUNUp-Pw7pB5ME77F,Why-Nations-Fail-Daron-Acemoglu.pdf,,bank;contract;insurance,,,0.70,matched bank statement search; matched contract/dogovor search; matched insurance/policy search,"!exist:folder; content:""contract""; content:""policy""; content:""statement""; inbox:yes"
5DYVY5myiqG-YqfGbKE3Cob-j7ZfvahP2qL-NCqTaSa4PSv,"William Graham Sumner, A History of American Currency, with Chapters on the English Bank Restriction and Austrian Paper Money, to whi.doc",,bank;contract;insurance;receipt,,,0.70,matched bank statement search; matched contract/dogovor search; matched insurance/policy search; matched receipt/kasov search,"!exist:folder; content:""contract""; content:""policy""; content:""receipt""; content:""statement""; inbox:yes"
5dErEpPbhWc-66Xt3qgJtvG-xcLzxCfr6wo-xuvYXn6L5qn,"William Graham Sumner, A History of American Currency, with Chapters on the English Bank Restriction and Austrian Paper Money, to whic.pdf",,bank;contract;insurance;receipt,,,0.70,matched bank statement search; matched contract/dogovor search; matched insurance/policy search; matched receipt/kasov search,"!exist:folder; content:""contract""; content:""policy""; content:""receipt""; content:""statement""; inbox:yes"
9RPg1zCbHhP-cdQMJwT1rhv-4J5e9t5qpsB-iFjQFgXAK9G,Willis - The Federal Reserve; a Study of the Banking System of the United States (1915).pdf,,bank;contract;insurance;receipt,,,0.70,matched bank statement search; matched contract/dogovor search; matched insurance/policy search; matched receipt/kasov search,"!exist:folder; content:""contract""; content:""policy""; content:""receipt""; content:""statement""; inbox:yes"
2LXVLooEJFn-7WYUwwfvRVb-J4RtWB9cFsp-cYY9aR3kt2f,Working with Uncertainty.pdf,,contract;insurance,,,0.70,matched contract/dogovor search; matched insurance/policy search,"!exist:folder; content:""contract""; content:""policy""; inbox:yes"
